tree,plot,time,ht,mortyr
p4t25,4,93,80.18921358489365,140
p4t25,4,94,78.21008802122223,140
p4t25,4,95,80.37688105908573,140
p4t25,4,96,77.80462511826539,140
p4t25,4,97,84.90722470332994,140
p4t25,4,98,78.24142818346242,140
p4t25,4,99,77.15383562978349,140
p4t25,4,100,80.16723213879474,140
p4t25,4,101,80.20898539721786,140
p4t26,4,50,1.9713178304267611,111
p4t26,4,51,2.5856464530128553,111
p4t26,4,52,1.4466651203979102,111
p4t26,4,53,2.425615515757103,111
p4t26,4,54,1.0260342968373877,111
p4t26,4,55,0.7355366846894758,111
p4t26,4,56,0.2769929311036319,111
p4t26,4,57,-0.4737374010478559,111
p4t26,4,58,3.480831316012532,111
p4t26,4,59,1.0940370261456347,111
p4t26,4,60,-0.3772162005026727,111
p4t26,4,61,1.370978687353765,111
p4t26,4,62,3.4297790002811452,111
p4t26,4,63,-0.13003153576100335,111
p4t26,4,64,-0.898725653920331,111
p4t26,4,65,2.540837645318069,111
p4t26,4,66,-0.770017376317607,111
p4t26,4,67,0.9305604440096449,111
p4t26,4,68,1.5555835653367267,111
p4t26,4,69,2.6903911866917642,111
p4t26,4,70,8.254576548693175,111
p4t26,4,71,5.109178620845473,111
p4t26,4,72,6.665386964267251,111
p4t26,4,73,4.637240223775798,111
p4t26,4,74,6.744508090468608,111
p4t26,4,75,5.467040228554402,111
p4t26,4,76,8.533261934020167,111
p4t26,4,77,7.600984648372851,111
p4t26,4,78,7.628036160568121,111
p4t26,4,79,6.633854038521417,111
p4t26,4,80,4.914371351377794,111
p4t26,4,81,7.079331238641412,111
p4t26,4,82,12.030615667739951,111
p4t26,4,83,8.311291832767136,111
p4t26,4,84,10.625544333216117,111
p4t26,4,85,9.22696515075405,111
p4t26,4,86,8.520899395044648,111
p4t26,4,87,10.944474670970308,111
p4t26,4,88,15.26039199781917,111
p4t26,4,89,11.600699232673218,111
p4t26,4,90,12.629540717780399,111
p4t26,4,91,19.43915108607397,111
p4t26,4,92,22.43116407845124,111
p4t26,4,93,22.445014112119114,111
p4t26,4,94,29.78232067140492,111
p4t26,4,95,41.05311422226493,111
p4t26,4,96,44.20999055233153,111
p4t26,4,97,42.36228584961614,111
p4t26,4,98,47.1561103899541,111
p4t26,4,99,52.898654492128735,111
p4t26,4,100,52.86618617006654,111
p4t26,4,101,56.69419046515529,111
p4t27,4,73,3.4349872132355683,149
p4t27,4,74,0.8207069798256652,149
p4t27,4,75,2.99724615350575,149
p4t27,4,76,-0.8019212834429426,149
p4t27,4,77,2.027893178702131,149
p4t27,4,78,1.6783159252902276,149
p4t27,4,79,1.2455420707429428,149
p4t27,4,80,0.9098976564460346,149
p4t27,4,81,3.5278833498326643,149
p4t27,4,82,2.2899696319725464,149
p4t27,4,83,0.4480896660591047,149
p4t27,4,84,3.0130335505155514,149
p4t27,4,85,1.5817976168766448,149
p4t27,4,86,3.3033050394115104,149
p4t27,4,87,1.097532700417329,149
p4t27,4,88,0.15414420641764504,149
p4t27,4,89,3.0844652707866262,149
p4t27,4,90,2.349057086478023,149
p4t27,4,91,6.167355866588025,149
p4t27,4,92,2.0762960033598805,149
p4t27,4,93,6.199777076696694,149
p4t27,4,94,9.627734384553879,149
p4t27,4,95,7.017585007979358,149
p4t27,4,96,8.383678614175835,149
p4t27,4,97,3.6731664398696062,149
p4t27,4,98,6.705363821587653,149
p4t27,4,99,8.059874759427851,149
p4t27,4,100,8.611776586402353,149
p4t27,4,101,5.343241186047635,149
p4t28,4,78,-0.6658330814599449,213
p4t28,4,79,2.057907739930273,213
p4t28,4,80,-2.096083449546078,213
p4t28,4,81,-1.1198662372483141,213
p4t28,4,82,-1.105289855739424,213
p4t28,4,83,-0.41538829903999774,213
p4t28,4,84,1.2947756655660414,213
p4t28,4,85,-0.0035531503908838857,213
p4t28,4,86,2.9511520445876847,213
p4t28,4,87,4.380291386594648,213
p4t28,4,88,-0.7532111202177258,213
p4t28,4,89,-0.048766098773376676,213
p4t28,4,90,0.986114344490692,213
p4t28,4,91,4.484189978885729,213
p4t28,4,92,1.071051821429892,213
p4t28,4,93,4.508107965119793,213
p4t28,4,94,2.4928154346286857,213
p4t28,4,95,2.3390221399009166,213
p4t28,4,96,0.003978491381873006,213
p4t28,4,97,2.319538582196774,213
p4t28,4,98,3.2366704186510926,213
p4t28,4,99,4.029512262968571,213
p4t28,4,100,1.946874112595999,213
p4t28,4,101,4.556363453768828,213
p4t3,4,1,55.95096720472366,92
p4t3,4,2,50.98426291055261,92
p4t3,4,3,57.048088940189984,92
p4t3,4,4,56.546224292014145,92
p4t3,4,5,62.83127403812628,92
p4t3,4,6,63.486724542376265,92
p4t3,4,7,64.84188035374653,92
p4t3,4,8,66.9408064683463,92
p4t3,4,9,65.49068514319141,92
p4t3,4,10,67.93895797968308,92
p4t3,4,11,67.95447307432855,92
p4t3,4,12,72.349631032045,92
p4t3,4,13,70.53275644960189,92
p4t3,4,14,70.05946489588831,92
p4t3,4,15,73.05107056799919,92
p4t3,4,16,78.4459677283518,92
p4t3,4,17,79.6361800720818,92
p4t3,4,18,81.5523984633432,92
p4t3,4,19,81.30133482635058,92
p4t3,4,20,82.40663443948964,92
p4t3,4,21,84.24673164468808,92
p4t3,4,22,84.38268768311025,92
p4t3,4,23,87.36153578753894,92
p4t3,4,24,86.83244749092361,92
p4t3,4,25,88.81533942218537,92
p4t3,4,26,89.48238898352072,92
p4t3,4,27,87.84617408686822,92
p4t3,4,28,90.1845475606254,92
p4t3,4,29,90.98427241677312,92
p4t3,4,30,88.37492241372408,92
p4t3,4,31,89.59194018945969,92
p4t3,4,32,90.21647061737912,92
p4t3,4,33,91.39349949316252,92
p4t3,4,34,92.61537095750586,92
p4t3,4,35,89.60988568303813,92
p4t3,4,36,92.67852950036527,92
p4t3,4,37,93.07369830450693,92
p4t3,4,38,90.77133953883695,92
p4t3,4,39,90.61657720283348,92
p4t3,4,40,92.28435127574122,92
p4t3,4,41,94.75498287733622,92
p4t3,4,42,97.29841662988727,92
p4t3,4,43,94.44947674172717,92
p4t3,4,44,96.00193501642657,92
p4t3,4,45,96.18324302727616,92
p4t3,4,46,96.08094988770837,92
p4t3,4,47,96.6894181866851,92
p4t3,4,48,93.6763257016632,92
p4t3,4,49,94.16563488071957,92
p4t3,4,50,92.98535545601001,92
p4t3,4,51,96.2112631292506,92
p4t3,4,52,95.15852380530764,92
p4t3,4,53,96.62498945853261,92
p4t3,4,54,96.81153704890025,92
p4t3,4,55,96.74645021776654,92
p4t3,4,56,95.00347757806037,92
p4t3,4,57,96.29944189451528,92
p4t3,4,58,97.76111889748357,92
p4t3,4,59,96.86432307819472,92
p4t3,4,60,95.23675025025523,92
p4t3,4,61,97.19870082643075,92
p4t3,4,62,96.02522459651934,92
p4t3,4,63,96.68287287505377,92
p4t3,4,64,93.62549844050655,92
p4t3,4,65,92.93082151938411,92
p4t3,4,66,99.48945440727081,92
p4t3,4,67,94.24840973884639,92
p4t3,4,68,98.49684459224666,92
p4t3,4,69,97.42966151405416,92
p4t3,4,70,96.15178441414413,92
p4t3,4,71,100.42748808390057,92
p4t3,4,72,96.29931071813213,92
p4t3,4,73,95.447447797152,92
p4t3,4,74,99.97631114123385,92
p4t3,4,75,101.95110986484292,92
p4t3,4,76,96.15304262139139,92
p4t3,4,77,97.67932126538533,92
p4t3,4,78,96.61953501581031,92
p4t3,4,79,93.92461190860676,92
p4t3,4,80,95.89716492235289,92
p4t3,4,81,91.89335935611774,92
p4t3,4,82,96.06901958062787,92
p4t3,4,83,97.91689955265684,92
p4t3,4,84,98.93804727101723,92
p4t3,4,85,96.54442652184386,92
p4t3,4,86,96.18666874308191,92
p4t3,4,87,95.90020239324251,92
p4t3,4,88,96.52842371880078,92
p4t3,4,89,100.38670098451537,92
p4t3,4,90,96.68582856461805,92
p4t3,4,91,93.23519348500982,92
p4t3,4,92,94.67624559044616,92
p4t30,4,1,2.489884297242014,119
p4t30,4,2,6.48774545350116,119
p4t30,4,3,6.47233038348349,119
p4t30,4,4,4.330198079240567,119
p4t30,4,5,4.789573197744638,119
p4t30,4,6,4.626131466940336,119
p4t30,4,7,6.49436722887552,119
p4t30,4,8,6.288207100897429,119
p4t30,4,9,4.721776759150808,119
p4t30,4,10,6.947779287361936,119
p4t30,4,11,8.79035704269964,119
p4t30,4,12,5.834675531349507,119
p4t30,4,13,12.147350590478005,119
p4t30,4,14,11.387270107497715,119
p4t30,4,15,9.058229230862084,119
p4t30,4,16,10.5764966261547,119
p4t30,4,17,15.532091948301087,119
p4t30,4,18,13.461650412065417,119
p4t30,4,19,21.2545721504754,119
p4t30,4,20,21.01338464257746,119
p4t30,4,21,23.38437089795624,119
p4t30,4,22,24.300437726804663,119
p4t30,4,23,25.684184543528165,119
p4t30,4,24,23.434168358857722,119
p4t30,4,25,23.577791813951688,119
p4t30,4,26,27.685667811237025,119
p4t30,4,27,30.672270904710626,119
p4t30,4,28,26.915109733304412,119
p4t30,4,29,29.22882476700852,119
p4t30,4,30,27.76451854900222,119
p4t30,4,31,35.65288507133016,119
p4t30,4,32,34.33379690262596,119
p4t30,4,33,31.975019825622763,119
p4t30,4,34,35.949871731639945,119
p4t30,4,35,40.74582372276718,119
p4t30,4,36,39.53819937430304,119
p4t30,4,37,43.78397882087542,119
p4t30,4,38,53.58777733885455,119
p4t30,4,39,49.99622571109492,119
p4t30,4,40,52.07108856245976,119
p4t30,4,41,49.4503007380857,119
p4t30,4,42,53.961345617873235,119
p4t30,4,43,57.79646077886095,119
p4t30,4,44,55.57299755168014,119
p4t30,4,45,59.77269605100684,119
p4t30,4,46,59.55057036477303,119
p4t30,4,47,60.91647845977522,119
p4t30,4,48,62.14739561156614,119
p4t30,4,49,65.66769911790284,119
p4t30,4,50,65.51554328371807,119
p4t30,4,51,71.12766298078802,119
p4t30,4,52,71.97858349961106,119
p4t30,4,53,76.55941865696732,119
p4t30,4,54,83.85559432786616,119
p4t30,4,55,80.16216686868827,119
p4t30,4,56,78.81729574250389,119
p4t30,4,57,82.06982970860568,119
p4t30,4,58,77.51055851476791,119
p4t30,4,59,80.48678462269201,119
p4t30,4,60,85.02858103797166,119
p4t30,4,61,86.90646609337783,119
p4t30,4,62,84.6439972936865,119
p4t30,4,63,88.0627236378559,119
p4t30,4,64,88.4123099055458,119
p4t30,4,65,86.81320912688592,119
p4t30,4,66,93.0249253293632,119
p4t30,4,67,95.43939923274588,119
p4t30,4,68,92.37637715301568,119
p4t30,4,69,91.60896173867464,119
p4t30,4,70,92.67673889476252,119
p4t30,4,71,98.60317516960734,119
p4t30,4,72,93.53911263305486,119
p4t30,4,73,96.58492099940297,119
p4t30,4,74,94.92984304724108,119
p4t30,4,75,92.17671447523205,119
p4t30,4,76,99.94072128970002,119
p4t30,4,77,101.28421557057163,119
p4t30,4,78,96.82994176873281,119
p4t30,4,79,98.02998036191545,119
p4t30,4,80,101.22762214282457,119
p4t30,4,81,97.33061588938112,119
p4t30,4,82,101.14610929787722,119
p4t30,4,83,101.00272994005326,119
p4t30,4,84,101.45938165881776,119
p4t30,4,85,99.50825061185368,119
p4t30,4,86,99.29757217356344,119
p4t30,4,87,96.98550148026523,119
p4t30,4,88,100.92130261198227,119
p4t30,4,89,96.7823969906517,119
p4t30,4,90,99.53475194150798,119
p4t30,4,91,97.4644652625782,119
p4t30,4,92,96.1244196387173,119
p4t30,4,93,98.64526317049891,119
p4t30,4,94,101.56912867574025,119
p4t30,4,95,95.78859799893353,119
p4t30,4,96,96.93975549311727,119
p4t30,4,97,97.68335234184882,119
p4t30,4,98,97.35445721274712,119
p4t30,4,99,99.92281014718493,119
p4t30,4,100,101.14877474942314,119
p4t30,4,101,98.42527292611341,119
p4t31,4,43,4.0104082183615635,169
p4t31,4,44,3.148353107098607,169
p4t31,4,45,3.2658399038007273,169
p4t31,4,46,6.642754871604263,169
p4t31,4,47,3.1437567540971663,169
p4t31,4,48,1.0224379849213991,169
p4t31,4,49,4.5572155536867625,169
p4t31,4,50,4.373918045530535,169
p4t31,4,51,3.386585443246146,169
p4t31,4,52,0.25078883356397785,169
p4t31,4,53,7.848781752157963,169
p4t31,4,54,5.346502328825984,169
p4t31,4,55,6.541893950780469,169
p4t31,4,56,6.701807030891214,169
p4t31,4,57,7.791317074678657,169
p4t31,4,58,8.026863209863635,169
p4t31,4,59,10.740472294235225,169
p4t31,4,60,5.55494725002842,169
p4t31,4,61,11.921803727392955,169
p4t31,4,62,9.942420957343042,169
p4t31,4,63,11.209972457841614,169
p4t31,4,64,11.993849471522157,169
p4t31,4,65,13.438155355658685,169
p4t31,4,66,18.584414623168716,169
p4t31,4,67,19.966086992309396,169
p4t31,4,68,18.45261321719932,169
p4t31,4,69,16.36759986692906,169
p4t31,4,70,18.34141183255956,169
p4t31,4,71,22.922605311269773,169
p4t31,4,72,28.351887603822995,169
p4t31,4,73,27.98673769454043,169
p4t31,4,74,28.866930793794683,169
p4t31,4,75,29.333291353393843,169
p4t31,4,76,32.82654043772332,169
p4t31,4,77,34.64602711246695,169
p4t31,4,78,31.709442557469366,169
p4t31,4,79,34.28821206096742,169
p4t31,4,80,37.710153779883086,169
p4t31,4,81,38.01529727366982,169
p4t31,4,82,36.27128738079687,169
p4t31,4,83,36.60684255026703,169
p4t31,4,84,42.39948696552881,169
p4t31,4,85,40.58330290157763,169
p4t31,4,86,41.85506858798369,169
p4t31,4,87,44.33969896243863,169
p4t31,4,88,48.805070858357524,169
p4t31,4,89,49.36757579358106,169
p4t31,4,90,49.263116770557005,169
p4t31,4,91,46.191567277868074,169
p4t31,4,92,52.661124121078444,169
p4t31,4,93,50.63929091067162,169
p4t31,4,94,47.46966062272328,169
p4t31,4,95,50.6124618640827,169
p4t31,4,96,56.341800861097155,169
p4t31,4,97,55.68504823097834,169
p4t31,4,98,52.928555221488,169
p4t31,4,99,60.744089213173545,169
p4t31,4,100,53.98127172106046,169
p4t31,4,101,60.05156342308428,169
p4t32,4,80,0.14357933009814472,153
p4t32,4,81,1.8178470206655215,153
p4t32,4,82,4.646999667806295,153
p4t32,4,83,4.973518221817031,153
p4t32,4,84,5.198293109207311,153
p4t32,4,85,0.7047225238041763,153
p4t32,4,86,3.0282123760256825,153
p4t32,4,87,5.6502322896411314,153
p4t32,4,88,3.4953610160274664,153
p4t32,4,89,4.677619467342548,153
p4t32,4,90,6.0565553400507115,153
p4t32,4,91,0.321271239804787,153
p4t32,4,92,5.4626628573915355,153
p4t32,4,93,5.1651379552716294,153
p4t32,4,94,4.8696813403019386,153
p4t32,4,95,7.254899344490066,153
p4t32,4,96,6.832650778897205,153
p4t32,4,97,5.8788796136107,153
p4t32,4,98,7.786860560190501,153
p4t32,4,99,7.501651261380352,153
p4t32,4,100,8.932293197387628,153
p4t32,4,101,6.9157870442564775,153
p4t33,4,25,5.324410010485001,59
p4t33,4,26,5.007461946812601,59
p4t33,4,27,5.19546625029637,59
p4t33,4,28,6.783373133231901,59
p4t33,4,29,6.907537373735302,59
p4t33,4,30,9.18503444924834,59
p4t33,4,31,10.045235072876922,59
p4t33,4,32,9.689274178289043,59
p4t33,4,33,12.9804516132246,59
p4t33,4,34,10.312105227366425,59
p4t33,4,35,12.653192238063122,59
p4t33,4,36,14.26752324634233,59
p4t33,4,37,14.640620847698523,59
p4t33,4,38,21.28575764882509,59
p4t33,4,39,19.888166223434833,59
p4t33,4,40,17.36789871526363,59
p4t33,4,41,24.60748028767808,59
p4t33,4,42,24.73397990169697,59
p4t33,4,43,26.48709142353586,59
p4t33,4,44,28.35390164282028,59
p4t33,4,45,27.3753010408685,59
p4t33,4,46,31.003653968946363,59
p4t33,4,47,32.90930902269455,59
p4t33,4,48,34.25046306259645,59
p4t33,4,49,36.556047885794726,59
p4t33,4,50,36.84123517101767,59
p4t33,4,51,40.33624626724006,59
p4t33,4,52,41.635987544986925,59
p4t33,4,53,40.359157382435626,59
p4t33,4,54,40.31767725545167,59
p4t33,4,55,40.402182059703016,59
p4t33,4,56,46.99848179694921,59
p4t33,4,57,53.67079449980722,59
p4t33,4,58,58.66481690656091,59
p4t33,4,59,62.39573320094956,59
p4t34,4,46,2.5592678214972002,189
p4t34,4,47,3.5099838506883443,189
p4t34,4,48,4.649687313608166,189
p4t34,4,49,3.950630421896239,189
p4t34,4,50,5.525743672479065,189
p4t34,4,51,7.83511261755444,189
p4t34,4,52,6.054475758968679,189
p4t34,4,53,7.976033163628509,189
p4t34,4,54,9.469895384465817,189
p4t34,4,55,10.076992873982796,189
p4t34,4,56,12.69303082947649,189
p4t34,4,57,10.60484977750964,189
p4t34,4,58,10.586203391157882,189
p4t34,4,59,12.295626863912775,189
p4t34,4,60,17.20333930925764,189
p4t34,4,61,17.524622060265976,189
p4t34,4,62,20.58828778268432,189
p4t34,4,63,25.330367637315348,189
p4t34,4,64,26.552117051111246,189
p4t34,4,65,29.954072933596578,189
p4t34,4,66,31.738000871188383,189
p4t34,4,67,30.292817712771615,189
p4t34,4,68,31.362581481406114,189
p4t34,4,69,35.54377518456732,189
p4t34,4,70,33.7660214061468,189
p4t34,4,71,37.30965016598904,189
p4t34,4,72,41.65625539268616,189
p4t34,4,73,37.49133594257835,189
p4t34,4,74,42.9580939355081,189
p4t34,4,75,44.6932082717558,189
p4t34,4,76,47.13091953531061,189
p4t34,4,77,46.79835876705756,189
p4t34,4,78,53.323559970493456,189
p4t34,4,79,55.93205621440154,189
p4t34,4,80,58.283160736521786,189
p4t34,4,81,61.7444239602124,189
p4t34,4,82,66.26748559949502,189
p4t34,4,83,66.5672999392611,189
p4t34,4,84,71.23611947586768,189
p4t34,4,85,72.12728305155892,189
p4t34,4,86,74.2174768081197,189
p4t34,4,87,73.08414993228925,189
p4t34,4,88,86.63830754698321,189
p4t34,4,89,84.31559266217991,189
p4t34,4,90,85.75801803813768,189
p4t34,4,91,92.51601194967695,189
p4t34,4,92,94.54621761116506,189
p4t34,4,93,91.27403193155335,189
p4t34,4,94,93.91496208041329,189
p4t34,4,95,94.39280080553162,189
p4t34,4,96,96.98662544811496,189
p4t34,4,97,95.01579689512509,189
p4t34,4,98,97.21949706882899,189
p4t34,4,99,97.96612143277939,189
p4t34,4,100,99.27572958007643,189
p4t34,4,101,98.02888452159314,189
p4t35,4,1,114.0038083511865,33
p4t35,4,2,110.022352196822,33
p4t35,4,3,115.74637414688911,33
p4t35,4,4,111.4284428132791,33
p4t35,4,5,110.571151220021,33
p4t35,4,6,116.02279368854441,33
p4t35,4,7,114.2715251733184,33
p4t35,4,8,114.17835417833692,33
p4t35,4,9,114.1832267711782,33
p4t35,4,10,117.7665294335563,33
p4t35,4,11,114.83089908853552,33
p4t35,4,12,114.42357944435071,33
p4t35,4,13,117.12308936696103,33
p4t35,4,14,112.79742921772753,33
p4t35,4,15,114.11829622931386,33
p4t35,4,16,114.77759030176054,33
p4t35,4,17,112.82785232610335,33
p4t35,4,18,116.87506727013839,33
p4t35,4,19,114.7025248607543,33
p4t35,4,20,115.86994386708666,33
p4t35,4,21,114.48415856260202,33
p4t35,4,22,114.44819473102254,33
p4t35,4,23,114.74890373997454,33
p4t35,4,24,114.63789558971288,33
p4t35,4,25,113.50277646435862,33
p4t35,4,26,117.53680380677194,33
p4t35,4,27,115.62697664430213,33
p4t35,4,28,113.07058105975199,33
p4t35,4,29,119.09372498268948,33
p4t35,4,30,114.07646132043364,33
p4t35,4,31,116.2166646507333,33
p4t35,4,32,112.89495373319178,33
p4t35,4,33,117.1234006034841,33
p4t36,4,33,6.243227095101175,103
p4t36,4,34,6.443456401513468,103
p4t36,4,35,5.52704528259283,103
p4t36,4,36,6.910434944497409,103
p4t36,4,37,9.290086476136949,103
p4t36,4,38,10.741616052137317,103
p4t36,4,39,10.529974984075269,103
p4t36,4,40,17.28776181611202,103
p4t36,4,41,20.944137747360475,103
p4t36,4,42,17.22621090879636,103
p4t36,4,43,15.528680887998314,103
p4t36,4,44,14.37322988833573,103
p4t36,4,45,18.202005624394864,103
p4t36,4,46,17.459650430805425,103
p4t36,4,47,22.604441488861703,103
p4t36,4,48,23.162242252922024,103
p4t36,4,49,26.290290624328726,103
p4t36,4,50,33.4178158762896,103
p4t36,4,51,30.497442175740304,103
p4t36,4,52,30.04996147454714,103
p4t36,4,53,34.94289539577,103
p4t36,4,54,36.04111171223407,103
p4t36,4,55,40.99840236825947,103
p4t36,4,56,43.59839992020324,103
p4t36,4,57,40.725650269580875,103
p4t36,4,58,42.67807722994779,103
p4t36,4,59,43.75761134845706,103
p4t36,4,60,52.91952839652643,103
p4t36,4,61,53.15476633351507,103
p4t36,4,62,59.39624507978448,103
p4t36,4,63,58.3908373774989,103
p4t36,4,64,65.67548756153973,103
p4t36,4,65,71.22431854252116,103
p4t36,4,66,73.97319713634562,103
p4t36,4,67,73.36615646053633,103
p4t36,4,68,76.41080025960304,103
p4t36,4,69,76.46692844331648,103
p4t36,4,70,76.8517949820611,103
p4t36,4,71,77.70866330886393,103
p4t36,4,72,92.13936784579082,103
p4t36,4,73,91.36935582400463,103
p4t36,4,74,95.84544576358726,103
p4t36,4,75,94.83807312883722,103
p4t36,4,76,98.77813633469341,103
p4t36,4,77,97.42962611870044,103
p4t36,4,78,100.79271636752448,103
p4t36,4,79,101.71730847913435,103
p4t36,4,80,102.99648169046844,103
p4t36,4,81,103.05563210759553,103
p4t36,4,82,109.317532368539,103
p4t36,4,83,102.49798392920151,103
p4t36,4,84,107.84239790798082,103
p4t36,4,85,105.22837244255263,103
p4t36,4,86,106.2318479313552,103
p4t36,4,87,107.09983647714682,103
p4t36,4,88,105.76348271393006,103
p4t36,4,89,106.40877788675313,103
p4t36,4,90,106.76013525118503,103
p4t36,4,91,109.29365457798656,103
p4t36,4,92,111.7188528107009,103
p4t36,4,93,110.30207982520261,103
p4t36,4,94,108.76025393989268,103
p4t36,4,95,109.03209098835825,103
p4t36,4,96,109.51835644547869,103
p4t36,4,97,109.1678430380974,103
p4t36,4,98,109.37391053181565,103
p4t36,4,99,110.91580103675086,103
p4t36,4,100,114.6410912671641,103
p4t36,4,101,109.9673541358452,103
p4t37,4,1,0.19152985560168023,27
p4t37,4,2,3.2848171399004813,27
p4t37,4,3,6.566523119477203,27
p4t37,4,4,3.722209622653357,27
p4t37,4,5,6.833408753674763,27
p4t37,4,6,5.900827337817578,27
p4t37,4,7,2.5515365122691587,27
p4t37,4,8,7.488733428352443,27
p4t37,4,9,0.5662770709612097,27
p4t37,4,10,7.410551008566898,27
p4t37,4,11,3.3618064851340184,27
p4t37,4,12,8.232189840387472,27
p4t37,4,13,11.314738935213455,27
p4t37,4,14,7.460649984795547,27
p4t37,4,15,7.743666587779092,27
p4t37,4,16,12.850826286195712,27
p4t37,4,17,11.783919947856504,27
p4t37,4,18,14.552485881160546,27
p4t37,4,19,19.992761137087967,27
p4t37,4,20,17.79265795975403,27
p4t37,4,21,25.350133042733784,27
p4t37,4,22,22.27580777666746,27
p4t37,4,23,24.019826682357145,27
p4t37,4,24,28.94462320292784,27
p4t37,4,25,27.963843855019554,27
p4t37,4,26,34.10119564813838,27
p4t37,4,27,35.751760445390595,27
p4t38,4,25,9.256484104520972,124
p4t38,4,26,8.729153945612756,124
p4t38,4,27,8.590919289562324,124
p4t38,4,28,15.610439443668895,124
p4t38,4,29,13.752284201871399,124
p4t38,4,30,15.494475795622387,124
p4t38,4,31,10.023719225841713,124
p4t38,4,32,15.949930481725733,124
p4t38,4,33,15.807879326500704,124
p4t38,4,34,17.102333451362668,124
p4t38,4,35,14.931117160840017,124
p4t38,4,36,20.836742519371718,124
p4t38,4,37,23.575202639119492,124
p4t38,4,38,23.043313541586244,124
p4t38,4,39,27.28211194180576,124
p4t38,4,40,28.690417289209726,124
p4t38,4,41,30.89776504728216,124
p4t38,4,42,36.430821134116485,124
p4t38,4,43,35.81377624808255,124
p4t38,4,44,33.63727870653678,124
p4t38,4,45,36.503551748149214,124
p4t38,4,46,39.2588865537455,124
p4t38,4,47,33.35770406253043,124
p4t38,4,48,36.243233765543636,124
p4t38,4,49,38.65441464236092,124
p4t38,4,50,44.06041059715221,124
p4t38,4,51,42.0417349485167,124
p4t38,4,52,43.28172035347997,124
p4t38,4,53,47.016108494250695,124
p4t38,4,54,50.6053282173772,124
p4t38,4,55,46.08936690301486,124
p4t38,4,56,50.441156681733794,124
p4t38,4,57,53.587725722373875,124
p4t38,4,58,53.14632197996621,124
p4t38,4,59,49.73436208206098,124
p4t38,4,60,56.825477542764006,124
p4t38,4,61,64.00329576983478,124
p4t38,4,62,60.542056706986344,124
p4t38,4,63,60.76688950677917,124
p4t38,4,64,64.12249868186522,124
p4t38,4,65,65.21429114382852,124
p4t38,4,66,66.15626462714292,124
p4t38,4,67,68.79384492409815,124
p4t38,4,68,68.15726254080685,124
p4t38,4,69,70.20282910203547,124
p4t38,4,70,69.78023224558048,124
p4t38,4,71,71.6037764850859,124
p4t38,4,72,74.633862436159,124
p4t38,4,73,75.55258358985472,124
p4t38,4,74,75.2925744544592,124
p4t38,4,75,77.63148349928565,124
p4t38,4,76,75.69959525487434,124
p4t38,4,77,76.70684917651747,124
p4t38,4,78,77.55358572181538,124
p4t38,4,79,74.89571617224816,124
p4t38,4,80,80.91999767543471,124
p4t38,4,81,74.88284541944523,124
p4t38,4,82,79.98031399257658,124
p4t38,4,83,80.46814180575277,124
p4t38,4,84,79.57289443136904,124
p4t38,4,85,76.16556127720771,124
p4t38,4,86,78.69734760737815,124
p4t38,4,87,78.46104198448387,124
p4t38,4,88,78.08664199251312,124
p4t38,4,89,77.04357415470324,124
p4t38,4,90,78.4741141701872,124
p4t38,4,91,78.79771989081615,124
p4t38,4,92,81.12424095259553,124
p4t38,4,93,82.623882315009,124
p4t38,4,94,82.24600105745222,124
p4t38,4,95,82.03376315702081,124
p4t38,4,96,81.42747233960412,124
p4t38,4,97,79.99396612929368,124
p4t38,4,98,78.71060559442769,124
p4t38,4,99,79.86499157743692,124
p4t38,4,100,82.09699260934842,124
p4t38,4,101,82.86542760978172,124
p4t39,4,1,10.141029482052547,91
p4t39,4,2,4.753206579805249,91
p4t39,4,3,5.9468876939825925,91
p4t39,4,4,8.742375223008823,91
p4t39,4,5,9.97101578088355,91
p4t39,4,6,6.936391655295166,91
p4t39,4,7,9.662291897460134,91
p4t39,4,8,9.304907701540436,91
p4t39,4,9,11.149603285420376,91
p4t39,4,10,13.389013587758559,91
p4t39,4,11,12.011504774814838,91
p4t39,4,12,10.766095183352764,91
p4t39,4,13,12.667471962138356,91
p4t39,4,14,12.218409328366217,91
p4t39,4,15,15.658018205253128,91
p4t39,4,16,17.251397527289782,91
p4t39,4,17,19.015689237210623,91
p4t39,4,18,21.01465924579041,91
p4t39,4,19,23.322692300195673,91
p4t39,4,20,23.065508636923692,91
p4t39,4,21,26.825706631209272,91
p4t39,4,22,22.483091846805376,91
p4t39,4,23,25.936906735139644,91
p4t39,4,24,25.896118751700918,91
p4t39,4,25,30.327978013413258,91
p4t39,4,26,35.11606444521948,91
p4t39,4,27,29.86020085332964,91
p4t39,4,28,30.253407505241714,91
p4t39,4,29,36.651580487876146,91
p4t39,4,30,39.28113590989702,91
p4t39,4,31,43.15255622640554,91
p4t39,4,32,36.4630076190286,91
p4t39,4,33,42.51439030239951,91
p4t39,4,34,45.78856431479186,91
p4t39,4,35,43.826359639587565,91
p4t39,4,36,45.98106666329611,91
p4t39,4,37,48.7233779061845,91
p4t39,4,38,50.020277000980144,91
p4t39,4,39,53.207060271973525,91
p4t39,4,40,57.95132878129964,91
p4t39,4,41,60.310836412978524,91
p4t39,4,42,62.75698629904567,91
p4t39,4,43,63.3636308156278,91
p4t39,4,44,70.23922074063817,91
p4t39,4,45,71.62943917750385,91
p4t39,4,46,75.54451672313726,91
p4t39,4,47,74.83177282278112,91
