tree,plot,time,ht,mortyr,invyr
p4t20,4,54,NA,48,TRUE
p4t21,4,54,-0.4889231085202046,136,TRUE
p4t21,4,64,6.796350653006184,136,TRUE
p4t21,4,74,16.685666226512048,136,TRUE
p4t21,4,84,31.791814014616932,136,TRUE
p4t21,4,94,59.99375097509672,136,TRUE
p4t22,4,64,3.3431962340270536,183,TRUE
p4t22,4,74,10.578300650243497,183,TRUE
p4t22,4,84,12.292730185733296,183,TRUE
p4t22,4,94,30.519449515295438,183,TRUE
p4t24,4,14,90.39091825321988,83,TRUE
p4t24,4,24,95.81727575104516,83,TRUE
p4t24,4,34,100.84205772282682,83,TRUE
p4t24,4,44,104.00539377163528,83,TRUE
p4t24,4,54,108.96438933009227,83,TRUE
p4t24,4,64,109.4276700810128,83,TRUE
p4t24,4,74,110.38124961699661,83,TRUE
p4t24,4,84,NA,83,TRUE
p4t25,4,34,10.578102723254725,140,TRUE
p4t25,4,44,23.234760750866755,140,TRUE
p4t25,4,54,41.93610668393446,140,TRUE
p4t25,4,64,59.23649344174728,140,TRUE
p4t25,4,74,73.78131676151419,140,TRUE
p4t25,4,84,77.4168548214929,140,TRUE
p4t25,4,94,78.21008802122223,140,TRUE
p4t26,4,54,1.0260342968373877,111,TRUE
p4t26,4,64,-0.898725653920331,111,TRUE
p4t26,4,74,6.744508090468608,111,TRUE
p4t26,4,84,10.625544333216117,111,TRUE
p4t26,4,94,29.78232067140492,111,TRUE
p4t27,4,74,0.8207069798256652,149,TRUE
p4t27,4,84,3.0130335505155514,149,TRUE
p4t27,4,94,9.627734384553879,149,TRUE
p4t28,4,84,1.2947756655660414,213,TRUE
p4t28,4,94,2.4928154346286857,213,TRUE
p4t3,4,14,70.05946489588831,92,TRUE
p4t3,4,24,86.83244749092361,92,TRUE
p4t3,4,34,92.61537095750586,92,TRUE
p4t3,4,44,96.00193501642657,92,TRUE
p4t3,4,54,96.81153704890025,92,TRUE
p4t3,4,64,93.62549844050655,92,TRUE
p4t3,4,74,99.97631114123385,92,TRUE
p4t3,4,84,98.93804727101723,92,TRUE
p4t3,4,94,NA,92,TRUE
p4t30,4,4,4.330198079240567,119,TRUE
p4t30,4,14,11.387270107497715,119,TRUE
p4t30,4,24,23.434168358857722,119,TRUE
p4t30,4,34,35.949871731639945,119,TRUE
p4t30,4,44,55.57299755168014,119,TRUE
p4t30,4,54,83.85559432786616,119,TRUE
p4t30,4,64,88.4123099055458,119,TRUE
p4t30,4,74,94.92984304724108,119,TRUE
p4t30,4,84,101.45938165881776,119,TRUE
p4t30,4,94,101.56912867574025,119,TRUE
p4t31,4,44,3.148353107098607,169,TRUE
p4t31,4,54,5.346502328825984,169,TRUE
p4t31,4,64,11.993849471522157,169,TRUE
p4t31,4,74,28.866930793794683,169,TRUE
p4t31,4,84,42.39948696552881,169,TRUE
p4t31,4,94,47.46966062272328,169,TRUE
p4t32,4,84,5.198293109207311,153,TRUE
p4t32,4,94,4.8696813403019386,153,TRUE
p4t33,4,34,10.312105227366425,59,TRUE
p4t33,4,44,28.35390164282028,59,TRUE
p4t33,4,54,40.31767725545167,59,TRUE
p4t33,4,64,NA,59,TRUE
p4t34,4,54,9.469895384465817,189,TRUE
p4t34,4,64,26.552117051111246,189,TRUE
p4t34,4,74,42.9580939355081,189,TRUE
p4t34,4,84,71.23611947586768,189,TRUE
p4t34,4,94,93.91496208041329,189,TRUE
p4t35,4,14,112.79742921772753,33,TRUE
p4t35,4,24,114.63789558971288,33,TRUE
p4t35,4,34,NA,33,TRUE
p4t36,4,34,6.443456401513468,103,TRUE
p4t36,4,44,14.37322988833573,103,TRUE
p4t36,4,54,36.04111171223407,103,TRUE
p4t36,4,64,65.67548756153973,103,TRUE
p4t36,4,74,95.84544576358726,103,TRUE
p4t36,4,84,107.84239790798082,103,TRUE
p4t36,4,94,108.76025393989268,103,TRUE
p4t37,4,14,7.460649984795547,27,TRUE
p4t37,4,24,28.94462320292784,27,TRUE
p4t37,4,34,NA,27,TRUE
p4t38,4,34,17.102333451362668,124,TRUE
p4t38,4,44,33.63727870653678,124,TRUE
p4t38,4,54,50.6053282173772,124,TRUE
p4t38,4,64,64.12249868186522,124,TRUE
p4t38,4,74,75.2925744544592,124,TRUE
p4t38,4,84,79.57289443136904,124,TRUE
p4t38,4,94,82.24600105745222,124,TRUE
p4t39,4,14,12.218409328366217,91,TRUE
p4t39,4,24,25.896118751700918,91,TRUE
p4t39,4,34,45.78856431479186,91,TRUE
p4t39,4,44,70.23922074063817,91,TRUE
p4t39,4,54,83.46578012245094,91,TRUE
p4t39,4,64,98.6798571658963,91,TRUE
p4t39,4,74,107.73389444174568,91,TRUE
p4t39,4,84,111.64201108250164,91,TRUE
p4t39,4,94,NA,91,TRUE
p4t4,4,14,46.4429615048709,40,TRUE
p4t4,4,24,58.108968507106134,40,TRUE
p4t4,4,34,59.067399218085754,40,TRUE
p4t4,4,44,NA,40,TRUE
p4t41,4,24,6.833365079659698,76,TRUE
p4t41,4,34,16.685266178236866,76,TRUE
p4t41,4,44,35.74419417680927,76,TRUE
p4t41,4,54,89.56958823227097,76,TRUE
p4t41,4,64,117.9621198173889,76,TRUE
p4t41,4,74,139.01758341054574,76,TRUE
p4t41,4,84,NA,76,TRUE
p4t42,4,4,5.570577011013839,142,TRUE
p4t42,4,14,14.338458793741472,142,TRUE
p4t42,4,24,19.555245057785534,142,TRUE
p4t42,4,34,46.86867348152395,142,TRUE
p4t42,4,44,70.63111058539428,142,TRUE
p4t42,4,54,109.56035609421376,142,TRUE
p4t42,4,64,123.44176483410841,142,TRUE
p4t42,4,74,128.10142129066642,142,TRUE
p4t42,4,84,127.82520961591536,142,TRUE
p4t42,4,94,128.6805718760847,142,TRUE
p4t43,4,54,12.757742950870202,98,TRUE
p4t43,4,64,23.704671915764884,98,TRUE
p4t43,4,74,69.61988088999206,98,TRUE
p4t43,4,84,95.01483464131724,98,TRUE
p4t43,4,94,129.95851205251566,98,TRUE
p4t45,4,4,9.208515856756014,133,TRUE
p4t45,4,14,35.863391297171,133,TRUE
p4t45,4,24,61.21617830930709,133,TRUE
p4t45,4,34,86.15263528256322,133,TRUE
p4t45,4,44,95.48100509482474,133,TRUE
p4t45,4,54,106.97087414120496,133,TRUE
p4t45,4,64,111.53219280447104,133,TRUE
p4t45,4,74,115.5696828661246,133,TRUE
p4t45,4,84,111.6122099041952,133,TRUE
p4t45,4,94,118.88974503651252,133,TRUE
p4t47,4,44,11.28522164329932,83,TRUE
p4t47,4,54,30.351439225063142,83,TRUE
p4t47,4,64,56.04027177372084,83,TRUE
p4t47,4,74,81.6900156827668,83,TRUE
p4t47,4,84,NA,83,TRUE
p4t48,4,24,13.712819903150823,65,TRUE
p4t48,4,34,27.485315764688522,65,TRUE
p4t48,4,44,50.318666345108205,65,TRUE
p4t48,4,54,55.834990653590076,65,TRUE
p4t48,4,64,65.25184239673351,65,TRUE
p4t48,4,74,NA,65,TRUE
p4t49,4,44,12.059363656395796,166,TRUE
p4t49,4,54,37.599220177634116,166,TRUE
p4t49,4,64,75.87041925544605,166,TRUE
p4t49,4,74,96.94080355481617,166,TRUE
p4t49,4,84,97.86946538772118,166,TRUE
p4t49,4,94,96.47173199649517,166,TRUE
p4t5,4,84,15.144072611591564,168,TRUE
p4t5,4,94,41.95220418086322,168,TRUE
p4t6,4,84,3.1085128842958936,214,TRUE
p4t6,4,94,15.459887570456644,214,TRUE
p4t8,4,4,64.24453686441198,115,TRUE
p4t8,4,14,84.56004909487412,115,TRUE
p4t8,4,24,90.47314130504391,115,TRUE
p4t8,4,34,94.03887314946476,115,TRUE
p4t8,4,44,93.67125545349195,115,TRUE
p4t8,4,54,99.01847381134071,115,TRUE
p4t8,4,64,99.93785370299393,115,TRUE
p4t8,4,74,99.17500434808379,115,TRUE
p4t8,4,84,95.7773392540892,115,TRUE
p4t8,4,94,102.17796013129274,115,TRUE
p4t9,4,64,9.400049657063729,147,TRUE
p4t9,4,74,20.333396469191527,147,TRUE
p4t9,4,84,38.6599194156612,147,TRUE
p4t9,4,94,57.689843898059806,147,TRUE
p5t1,5,15,79.0867648704758,93,TRUE
p5t1,5,25,77.6049781678265,93,TRUE
p5t1,5,35,82.2332008940481,93,TRUE
p5t1,5,45,81.80331714632986,93,TRUE
p5t1,5,55,80.07557798676874,93,TRUE
p5t1,5,65,80.78542119106514,93,TRUE
p5t1,5,75,83.05559210598672,93,TRUE
p5t1,5,85,80.5013699773689,93,TRUE
p5t1,5,95,NA,93,TRUE
p5t10,5,15,118.5211199759659,20,TRUE
p5t10,5,25,NA,20,TRUE
p5t11,5,65,15.503573741348243,84,TRUE
p5t11,5,75,47.03298798830861,84,TRUE
p5t11,5,85,NA,84,TRUE
p5t13,5,15,3.9177466863007773,58,TRUE
p5t13,5,25,14.084719260686398,58,TRUE
p5t13,5,35,28.123589862745643,58,TRUE
p5t13,5,45,43.409385543717924,58,TRUE
p5t13,5,55,53.48983093948999,58,TRUE
p5t13,5,65,NA,58,TRUE
p5t14,5,35,13.580039445143473,170,TRUE
p5t14,5,45,21.729120115584156,170,TRUE
p5t14,5,55,30.60541603022524,170,TRUE
p5t14,5,65,37.79592052659574,170,TRUE
p5t14,5,75,43.51121402041086,170,TRUE
p5t14,5,85,50.32130054073582,170,TRUE
p5t14,5,95,44.743516786114355,170,TRUE
p5t15,5,15,90.29742369642663,26,TRUE
p5t15,5,25,86.66920624965101,26,TRUE
p5t15,5,35,NA,26,TRUE
p5t16,5,15,62.49161829594075,80,TRUE
p5t16,5,25,63.372829908167255,80,TRUE
p5t16,5,35,71.01751312110665,80,TRUE
p5t16,5,45,70.80679252458853,80,TRUE
p5t16,5,55,68.5886729463901,80,TRUE
p5t16,5,65,66.31998475050575,80,TRUE
p5t16,5,75,70.73002782202987,80,TRUE
p5t16,5,85,NA,80,TRUE
p5t18,5,5,6.4034590479251605,104,TRUE
p5t18,5,15,7.374272559048903,104,TRUE
p5t18,5,25,16.247446086274046,104,TRUE
p5t18,5,35,20.339374534309652,104,TRUE
p5t18,5,45,33.46135447136281,104,TRUE
p5t18,5,55,56.34272303545431,104,TRUE
p5t18,5,65,79.12905688779037,104,TRUE
p5t18,5,75,84.85580798971719,104,TRUE
p5t18,5,85,85.85935502728695,104,TRUE
p5t18,5,95,90.27208007394233,104,TRUE
p5t2,5,15,6.077028931300943,67,TRUE
p5t2,5,25,16.76043484976993,67,TRUE
p5t2,5,35,37.94790722571685,67,TRUE
p5t2,5,45,58.890957625458725,67,TRUE
p5t2,5,55,76.84970440033806,67,TRUE
p5t2,5,65,93.24489868437041,67,TRUE
p5t2,5,75,NA,67,TRUE
p5t20,5,95,2.718219120347034,152,TRUE
p5t21,5,15,102.13295711031739,88,TRUE
p5t21,5,25,118.52446919415604,88,TRUE
p5t21,5,35,119.65371720587324,88,TRUE
p5t21,5,45,121.26656665431996,88,TRUE
p5t21,5,55,123.36104854031706,88,TRUE
p5t21,5,65,122.1261635955595,88,TRUE
p5t21,5,75,120.83159040310652,88,TRUE
p5t21,5,85,121.15865366952505,88,TRUE
p5t21,5,95,NA,88,TRUE
p5t22,5,75,1.4203427986688248,151,TRUE
p5t22,5,85,5.560430970357457,151,TRUE
p5t22,5,95,9.72364445980105,151,TRUE
p5t23,5,15,11.858363122823283,96,TRUE
p5t23,5,25,16.871227600783882,96,TRUE
p5t23,5,35,35.41463198526682,96,TRUE
p5t23,5,45,68.00323923112018,96,TRUE
p5t23,5,55,72.66485015231294,96,TRUE
p5t23,5,65,85.53457726889795,96,TRUE
p5t23,5,75,95.03643996194285,96,TRUE
p5t23,5,85,94.76628439335283,96,TRUE
p5t23,5,95,94.84755608420161,96,TRUE
p5t24,5,65,4.232943223089383,164,TRUE
p5t24,5,75,12.49083226699895,164,TRUE
p5t24,5,85,27.16319221661027,164,TRUE
p5t24,5,95,74.78548473114233,164,TRUE
p5t27,5,5,1.6370551148523507,140,TRUE
p5t27,5,15,3.4206170070013506,140,TRUE
p5t27,5,25,39.72905045611247,140,TRUE
p5t27,5,35,63.55988193889651,140,TRUE
p5t27,5,45,84.2342276941581,140,TRUE
p5t27,5,55,92.65770214973332,140,TRUE
p5t27,5,65,99.3517402146887,140,TRUE
p5t27,5,75,97.26721100562712,140,TRUE
p5t27,5,85,94.65073278821961,140,TRUE
p5t27,5,95,98.2565918461017,140,TRUE
p5t29,5,95,5.67751453022839,135,TRUE
p5t3,5,15,82.77455801974529,50,TRUE
p5t3,5,25,85.7533123501622,50,TRUE
p5t3,5,35,85.46537977985982,50,TRUE
p5t3,5,45,83.49189016865019,50,TRUE
p5t3,5,55,NA,50,TRUE
p5t30,5,15,94.78856414482877,83,TRUE
p5t30,5,25,100.75294660014961,83,TRUE
p5t30,5,35,108.47520750660351,83,TRUE
p5t30,5,45,113.74286008299623,83,TRUE
p5t30,5,55,110.20069692593525,83,TRUE
p5t30,5,65,111.8280039654075,83,TRUE
p5t30,5,75,110.83143194586346,83,TRUE
p5t30,5,85,NA,83,TRUE
p5t31,5,55,12.464983634813079,74,TRUE
p5t31,5,65,32.01438491864786,74,TRUE
p5t31,5,75,NA,74,TRUE
p5t32,5,15,150.65866101983613,76,TRUE
p5t32,5,25,152.8055828975362,76,TRUE
p5t32,5,35,156.76421124873622,76,TRUE
p5t32,5,45,160.6546024188339,76,TRUE
p5t32,5,55,161.24968401724382,76,TRUE
p5t32,5,65,162.67823055851972,76,TRUE
p5t32,5,75,163.5494542581498,76,TRUE
p5t32,5,85,NA,76,TRUE
p5t34,5,25,17.829192429066996,85,TRUE
p5t34,5,35,25.22039649489666,85,TRUE
p5t34,5,45,42.53635240318031,85,TRUE
p5t34,5,55,58.46530437929671,85,TRUE
p5t34,5,65,60.91179455322439,85,TRUE
p5t34,5,75,62.27849502779557,85,TRUE
p5t34,5,85,67.19839876943367,85,TRUE
p5t35,5,15,55.71710356055136,95,TRUE
p5t35,5,25,71.35636363860321,95,TRUE
p5t35,5,35,89.78320818448175,95,TRUE
p5t35,5,45,96.15901097024013,95,TRUE
p5t35,5,55,105.88963433364098,95,TRUE
p5t35,5,65,109.45703898319701,95,TRUE
p5t35,5,75,110.24791480373499,95,TRUE
p5t35,5,85,108.1484352544851,95,TRUE
p5t35,5,95,113.61110591000069,95,TRUE
p5t36,5,45,5.472782092183767,67,TRUE
p5t36,5,55,14.853292279017442,67,TRUE
p5t36,5,65,19.80431965123614,67,TRUE
p5t36,5,75,NA,67,TRUE
p5t39,5,15,33.75630031059193,57,TRUE
p5t39,5,25,42.089774775739336,57,TRUE
p5t39,5,35,47.81742686374294,57,TRUE
p5t39,5,45,61.11824698182344,57,TRUE
p5t39,5,55,66.6439893601698,57,TRUE
p5t39,5,65,NA,57,TRUE
p5t4,5,15,117.44651897544676,40,TRUE
p5t4,5,25,119.67422051847072,40,TRUE
p5t4,5,35,119.67965241309744,40,TRUE
p5t4,5,45,NA,40,TRUE
p5t40,5,5,16.071370840019704,125,TRUE
p5t40,5,15,34.172641856465034,125,TRUE
p5t40,5,25,55.618626832546,125,TRUE
p5t40,5,35,57.7375938830955,125,TRUE
p5t40,5,45,68.30931004766663,125,TRUE
p5t40,5,55,64.35091744658375,125,TRUE
p5t40,5,65,70.20070312984065,125,TRUE
p5t40,5,75,68.47966985439788,125,TRUE
p5t40,5,85,73.79319528698596,125,TRUE
p5t40,5,95,67.29656030569993,125,TRUE
p5t41,5,15,6.921031137449711,64,TRUE
p5t41,5,25,9.80186936351424,64,TRUE
p5t41,5,35,31.1907093583719,64,TRUE
p5t41,5,45,68.45089363213886,64,TRUE
p5t41,5,55,109.41490692893159,64,TRUE
p5t41,5,65,NA,64,TRUE
p5t43,5,15,21.921712986338257,79,TRUE
p5t43,5,25,45.84089918530671,79,TRUE
p5t43,5,35,65.43452309733568,79,TRUE
p5t43,5,45,77.96171082022103,79,TRUE
p5t43,5,55,99.80749637274222,79,TRUE
p5t43,5,65,106.35823049185377,79,TRUE
p5t43,5,75,109.31519267676403,79,TRUE
p5t43,5,85,NA,79,TRUE
p5t45,5,95,12.862876412558649,165,TRUE
p5t46,5,15,109.15718248821223,16,TRUE
p5t46,5,25,NA,16,TRUE
p5t48,5,95,8.031796363745586,206,TRUE
p5t49,5,15,66.17434343718327,22,TRUE
p5t49,5,25,NA,22,TRUE
p5t5,5,5,3.003589534620342,137,TRUE
p5t5,5,15,11.696353324275472,137,TRUE
p5t5,5,25,20.35034543648593,137,TRUE
p5t5,5,35,35.28666578943281,137,TRUE
p5t5,5,45,75.96306691514317,137,TRUE
p5t5,5,55,88.99035636375305,137,TRUE
p5t5,5,65,93.77631387465155,137,TRUE
p5t5,5,75,105.0354693742214,137,TRUE
p5t5,5,85,102.62983721132036,137,TRUE
p5t5,5,95,101.43199324250615,137,TRUE
p5t50,5,15,90.88275682437748,65,TRUE
p5t50,5,25,92.12340064806644,65,TRUE
p5t50,5,35,91.97783003422147,65,TRUE
p5t50,5,45,96.44354046835119,65,TRUE
p5t50,5,55,91.33646523320171,65,TRUE
p5t50,5,65,96.97743184660128,65,TRUE
p5t6,5,15,55.937588146778225,15,TRUE
p5t7,5,15,6.987623577940077,122,TRUE
p5t7,5,25,24.00202241266844,122,TRUE
p5t7,5,35,47.91341856243692,122,TRUE
p5t7,5,45,52.95227897431194,122,TRUE
p5t7,5,55,78.99175122296121,122,TRUE
p5t7,5,65,93.2027415830475,122,TRUE
p5t7,5,75,95.06850941811854,122,TRUE
p5t7,5,85,97.57225445088854,122,TRUE
p5t7,5,95,101.63150168414235,122,TRUE
p5t8,5,5,1.9247713650694278,107,TRUE
p5t8,5,15,1.881254781364428,107,TRUE
p5t8,5,25,9.077088818257698,107,TRUE
p5t8,5,35,12.10989510222684,107,TRUE
p5t8,5,45,20.870399044578917,107,TRUE
p5t8,5,55,50.98881294661293,107,TRUE
p5t8,5,65,73.02792749888208,107,TRUE
p5t8,5,75,96.54417691573552,107,TRUE
p5t8,5,85,109.4457523584788,107,TRUE
p5t8,5,95,122.57332510220661,107,TRUE
p5t9,5,15,64.15846301663544,30,TRUE
p5t9,5,25,71.45028447408481,30,TRUE
p5t9,5,35,NA,30,TRUE
p6t1,6,46,3.9486157924179097,112,TRUE
p6t1,6,56,25.378963334064988,112,TRUE
p6t1,6,66,40.12065941957009,112,TRUE
p6t1,6,76,86.41933693444012,112,TRUE
p6t1,6,86,127.26989952651574,112,TRUE
p6t1,6,96,132.71886427701963,112,TRUE
p6t10,6,36,5.851287020517015,54,TRUE
p6t10,6,46,19.59165659179957,54,TRUE
p6t10,6,56,NA,54,TRUE
p6t11,6,36,10.316719118032095,179,TRUE
p6t11,6,46,28.904879881021948,179,TRUE
p6t11,6,56,53.477423430853754,179,TRUE
p6t11,6,66,82.48915611425204,179,TRUE
p6t11,6,76,134.77973767434213,179,TRUE
p6t11,6,86,141.76603496835347,179,TRUE
p6t11,6,96,142.08471603798893,179,TRUE
p6t12,6,26,9.210035519306517,48,TRUE
p6t12,6,36,18.150427065838453,48,TRUE
p6t12,6,46,42.160169312173174,48,TRUE
p6t12,6,56,NA,48,TRUE
p6t13,6,76,12.866676393671325,148,TRUE
p6t13,6,86,20.436324366964584,148,TRUE
p6t13,6,96,49.44711917893663,148,TRUE
p6t14,6,56,1.2299730520310035,97,TRUE
p6t14,6,66,5.54528539033799,97,TRUE
p6t14,6,76,8.103064322159181,97,TRUE
p6t14,6,86,20.343703360956052,97,TRUE
p6t14,6,96,31.55984131075554,97,TRUE
p6t15,6,16,83.40576866736158,39,TRUE
p6t15,6,26,83.3823182602951,39,TRUE
p6t15,6,36,83.84645878921808,39,TRUE
p6t15,6,46,NA,39,TRUE
p6t16,6,16,46.60782255037125,66,TRUE
p6t16,6,26,71.38992886617694,66,TRUE
p6t16,6,36,82.47030462677766,66,TRUE
p6t16,6,46,86.18799962241806,66,TRUE
p6t16,6,56,89.5111455030593,66,TRUE
p6t16,6,66,91.47431036073758,66,TRUE
p6t17,6,66,15.996593937496312,168,TRUE
p6t17,6,76,38.87717642558604,168,TRUE
p6t17,6,86,62.95071076538738,168,TRUE
p6t17,6,96,84.0001623189462,168,TRUE
p6t18,6,16,98.36005893435467,18,TRUE
p6t18,6,26,NA,18,TRUE
p6t19,6,16,71.01487760352362,49,TRUE
p6t19,6,26,86.39948456010244,49,TRUE
p6t19,6,36,90.05219185801901,49,TRUE
p6t19,6,46,92.94801977979623,49,TRUE
p6t19,6,56,NA,49,TRUE
p6t20,6,6,9.588173405821756,143,TRUE
p6t20,6,16,26.669315770235848,143,TRUE
p6t20,6,26,57.9314916348968,143,TRUE
p6t20,6,36,85.9859482232194,143,TRUE
p6t20,6,46,97.8069563460047,143,TRUE
p6t20,6,56,106.93351104376305,143,TRUE
p6t20,6,66,107.02580306277912,143,TRUE
p6t20,6,76,109.04047011530972,143,TRUE
p6t20,6,86,106.74399366562302,143,TRUE
p6t20,6,96,103.58446758569941,143,TRUE
p6t21,6,16,19.618045694263888,85,TRUE
p6t21,6,26,62.647099093283465,85,TRUE
p6t21,6,36,91.1769841325567,85,TRUE
p6t21,6,46,109.02797733174235,85,TRUE
p6t21,6,56,115.43053223505594,85,TRUE
p6t21,6,66,121.740771453918,85,TRUE
p6t21,6,76,118.54188471079793,85,TRUE
p6t21,6,86,NA,85,TRUE
p6t23,6,16,70.59085279146878,64,TRUE
p6t23,6,26,75.42754142208337,64,TRUE
p6t23,6,36,69.4523095557803,64,TRUE
p6t23,6,46,70.62193926086316,64,TRUE
p6t23,6,56,69.82310879270868,64,TRUE
p6t23,6,66,NA,64,TRUE
p6t24,6,26,12.876752184496237,165,TRUE
p6t24,6,36,14.405441564322999,165,TRUE
p6t24,6,46,20.58282245985714,165,TRUE
p6t24,6,56,57.20147925944476,165,TRUE
p6t24,6,66,81.33105830472155,165,TRUE
p6t24,6,76,101.19374337973426,165,TRUE
p6t24,6,86,107.473281387539,165,TRUE
p6t24,6,96,109.41953446271201,165,TRUE
p6t25,6,66,11.613805427170696,139,TRUE
p6t25,6,76,22.960353905832257,139,TRUE
p6t25,6,86,42.77920737900306,139,TRUE
p6t25,6,96,75.68457589344123,139,TRUE
p6t26,6,56,11.946015489339729,136,TRUE
p6t26,6,66,25.507090011345465,136,TRUE
p6t26,6,76,52.249508528711175,136,TRUE
p6t26,6,86,68.88501405510637,136,TRUE
p6t26,6,96,80.90340078166506,136,TRUE
p6t27,6,56,10.981434692836682,192,TRUE
p6t27,6,66,28.653582486416397,192,TRUE
p6t27,6,76,46.44442345593839,192,TRUE
p6t27,6,86,60.53270521237043,192,TRUE
p6t27,6,96,83.59986975974759,192,TRUE
p6t28,6,16,48.28847946015366,43,TRUE
p6t28,6,26,59.2195049744396,43,TRUE
p6t28,6,36,60.568330057720544,43,TRUE
p6t28,6,46,NA,43,TRUE
p6t3,6,66,3.3699962813952804,129,TRUE
p6t3,6,76,11.145067548874444,129,TRUE
p6t3,6,86,21.085590765516187,129,TRUE
p6t3,6,96,55.76376543683483,129,TRUE
p6t30,6,16,84.62173085631399,20,TRUE
p6t30,6,26,NA,20,TRUE
p6t31,6,86,0.3775412171637287,212,TRUE
p6t31,6,96,5.614787498193995,212,TRUE
p6t32,6,16,55.756453321185724,33,TRUE
p6t32,6,26,60.450931259968606,33,TRUE
p6t32,6,36,NA,33,TRUE
p6t33,6,16,62.01072820430071,80,TRUE
p6t33,6,26,85.30505288581539,80,TRUE
p6t33,6,36,95.40444353667728,80,TRUE
p6t33,6,46,95.88315018039619,80,TRUE
p6t33,6,56,99.23703091694726,80,TRUE
p6t33,6,66,98.11854316117581,80,TRUE
p6t33,6,76,97.9346800271475,80,TRUE
p6t33,6,86,NA,80,TRUE
p6t34,6,6,102.59688501281009,110,TRUE
p6t34,6,16,119.82135929852292,110,TRUE
p6t34,6,26,123.98777140996603,110,TRUE
p6t34,6,36,123.19502118044655,110,TRUE
p6t34,6,46,123.81293843647826,110,TRUE
p6t34,6,56,122.02605497094675,110,TRUE
p6t34,6,66,119.76810704815034,110,TRUE
p6t34,6,76,127.44733671883405,110,TRUE
p6t34,6,86,128.92080598625867,110,TRUE
p6t34,6,96,124.94264764401127,110,TRUE
p6t35,6,16,75.58893912879158,25,TRUE
p6t35,6,26,NA,25,TRUE
p6t36,6,16,91.52131829085276,63,TRUE
p6t36,6,26,90.38603466114529,63,TRUE
p6t36,6,36,92.13071593007753,63,TRUE
p6t36,6,46,89.43439018038556,63,TRUE
p6t36,6,56,90.02110259331357,63,TRUE
p6t36,6,66,NA,63,TRUE
p6t37,6,46,-0.9701987980337528,69,TRUE
p6t37,6,56,4.402511888217932,69,TRUE
p6t37,6,66,19.875650095951244,69,TRUE
p6t37,6,76,NA,69,TRUE
p6t38,6,6,15.37940349980692,113,TRUE
p6t38,6,16,25.956550949578382,113,TRUE
p6t38,6,26,56.32015721673603,113,TRUE
p6t38,6,36,73.90170236413623,113,TRUE
p6t38,6,46,83.2180834648578,113,TRUE
p6t38,6,56,84.64413826529616,113,TRUE
p6t38,6,66,91.12551655566008,113,TRUE
p6t38,6,76,90.65463951328368,113,TRUE
p6t38,6,86,89.3778382242792,113,TRUE
p6t38,6,96,90.86595358176726,113,TRUE
p6t4,6,36,2.1523527588541276,134,TRUE
p6t4,6,46,4.146268307543128,134,TRUE
p6t4,6,56,13.153163249319979,134,TRUE
p6t4,6,66,26.829931486500072,134,TRUE
p6t4,6,76,53.770670857652576,134,TRUE
p6t4,6,86,67.3091677528546,134,TRUE
p6t4,6,96,75.18859201561249,134,TRUE
p6t40,6,6,13.154454609744061,126,TRUE
p6t40,6,16,24.196210257905346,126,TRUE
p6t40,6,26,43.18686241640027,126,TRUE
p6t40,6,36,64.66496494476814,126,TRUE
p6t40,6,46,74.2848237529413,126,TRUE
p6t40,6,56,86.3911221922084,126,TRUE
p6t40,6,66,90.80463193231324,126,TRUE
p6t40,6,76,89.68094488969687,126,TRUE
p6t40,6,86,91.0823336105939,126,TRUE
p6t40,6,96,89.80884074633731,126,TRUE
p6t41,6,26,17.207339815772603,130,TRUE
p6t41,6,36,40.10166620538307,130,TRUE
p6t41,6,46,79.18755812327258,130,TRUE
p6t41,6,56,99.88729638815921,130,TRUE
p6t41,6,66,123.51505941161552,130,TRUE
p6t41,6,76,135.37954330436543,130,TRUE
p6t41,6,86,142.08780077438755,130,TRUE
p6t41,6,96,144.0724671143141,130,TRUE
p6t42,6,36,11.00079466596634,128,TRUE
p6t42,6,46,23.426770652369743,128,TRUE
p6t42,6,56,44.28648483225192,128,TRUE
p6t42,6,66,67.74113916407927,128,TRUE
p6t42,6,76,78.68684157048985,128,TRUE
p6t42,6,86,95.08674709273677,128,TRUE
p6t42,6,96,96.60775154059252,128,TRUE
p6t43,6,16,128.11845540083033,95,TRUE
p6t43,6,26,132.05424783119693,95,TRUE
p6t43,6,36,133.39685098445833,95,TRUE
p6t43,6,46,134.0439586498909,95,TRUE
p6t43,6,56,132.83623021240976,95,TRUE
p6t43,6,66,135.39323222511507,95,TRUE
p6t43,6,76,133.2758187392684,95,TRUE
p6t43,6,86,132.83657517395397,95,TRUE
p6t43,6,96,NA,95,TRUE
p6t44,6,16,125.94039557669944,46,TRUE
p6t44,6,26,122.19863860632192,46,TRUE
p6t44,6,36,126.463579549891,46,TRUE
p6t44,6,46,124.98935942855432,46,TRUE
p6t47,6,56,11.948344243143124,75,TRUE
p6t47,6,66,37.20822937203592,75,TRUE
p6t47,6,76,NA,75,TRUE
p6t48,6,16,52.83035716218901,52,TRUE
p6t48,6,26,76.45223742870662,52,TRUE
p6t48,6,36,91.45575429054233,52,TRUE
p6t48,6,46,99.36640304783555,52,TRUE
p6t48,6,56,NA,52,TRUE
p6t49,6,46,30.584442897649815,91,TRUE
p6t49,6,56,43.298123592276404,91,TRUE
